	AnimalID	Name	DateTime	OutcomeType	AnimalType	SexuponOutcome	AgeuponOutcome	Breed	Color	HasName	TimeofDay	WeekDay	Sex	IsIntact	AgeInYears	Age	IsMixBreed	MixorMultipleorSimple	SimpleBreed	Group	Size	IsMixColor	SimpleColor
7809	A555113	Roper	2015-05-04 13:46:00	Return_to_owner	Dog	Neutered Male	9 years	Border Collie Mix	Black/White	1	midday	0	Male	0.0	9.0	2	1	Mix	Border Collie	Herding	1	1	Black
7810	A692543	Karma	2014-12-06 18:08:00	Adoption	Dog	Spayed Female	5 years	Catahoula Mix	Red Merle/White	1	lateday	5	Female	0.0	5.0	1	1	Mix	Catahoula	Herding	1	1	Red Merle
7811	A674466	Nameless	2014-03-13 14:58:00	Transfer	Dog	Intact Male	5 days	Pit Bull Mix	Fawn	0	midday	3	Male	1.0	0.0136986301369863	0	1	Mix	Pit Bull	PitBull	1	0	Fawn
7812	A708991	Heidi	2015-08-07 17:38:00	Transfer	Dog	Spayed Female	6 months	German Shepherd Mix	Black/Tan	1	lateday	4	Female	0.0	0.5	0	1	Mix	German Shepherd	Herding	2	1	Black
7813	A654512	Taylor	2013-10-28 12:30:00	Transfer	Dog	Neutered Male	4 years	Plott Hound Mix	Brown Brindle/White	1	midday	0	Male	0.0	4.0	1	1	Mix	Plott Hound	Hound	2	1	Brown Brindle
7814	A694763	Zeus	2015-01-04 14:39:00	Return_to_owner	Dog	Intact Male	1 year	Pit Bull Mix	Brown Brindle/White	1	midday	6	Male	1.0	1.0	0	1	Mix	Pit Bull	PitBull	1	1	Brown Brindle
7815	A704272	Summa	2015-06-28 17:01:00	Adoption	Dog	Spayed Female	8 months	Plott Hound Mix	Brown Brindle/White	1	lateday	6	Female	0.0	0.6666666666666666	0	1	Mix	Plott Hound	Hound	2	1	Brown Brindle
7816	A692805	Max	2014-11-26 11:39:00	Return_to_owner	Dog	Neutered Male	6 years	Beagle Mix	Tricolor	1	midday	2	Male	0.0	6.0	1	1	Mix	Beagle	Hound	0	0	Tricolor
7817	A705116	Nameless	2015-06-13 15:20:00	Transfer	Dog	Intact Male	2 days	German Shepherd Mix	Chocolate	0	midday	5	Male	1.0	0.005479452054794521	0	1	Mix	German Shepherd	Herding	2	0	Chocolate
7818	A691842	Nameless	2014-11-10 16:36:00	Euthanasia	Dog	Intact Male	5 months	Pit Bull Mix	Brown/White	0	lateday	0	Male	1.0	0.4166666666666667	0	1	Mix	Pit Bull	PitBull	1	1	Brown
7819	A712645	Nameless	2015-09-30 17:55:00	Adoption	Dog	Neutered Male	1 year	Dalmatian Mix	White/Black	0	lateday	2	Male	0.0	1.0	0	1	Mix	Dalmatian	NonSporting	2	1	White
7820	A678032	Charlie	2014-05-04 11:10:00	Return_to_owner	Dog	Neutered Male	3 months	Great Dane Mix	Black/White	1	midday	6	Male	0.0	0.25	0	1	Mix	Great Dane	Working	3	1	Black
7821	A665632	Nameless	2013-10-29 11:09:00	Transfer	Dog	Neutered Male	3 months	Labrador Retriever Mix	Brown/Black	0	midday	1	Male	0.0	0.25	0	1	Mix	Labrador Retriever	Sporting	1	1	Brown
7822	A605191	Paloma	2014-01-05 12:15:00	Return_to_owner	Dog	Spayed Female	3 years	Great Pyrenees Mix	White	1	midday	6	Female	0.0	3.0	1	1	Mix	Great Pyrenees	Working	3	0	White
7823	A694305	Chica	2015-05-26 18:59:00	Return_to_owner	Dog	Intact Female	8 months	Yorkshire Terrier Mix	Brown	1	lateday	1	Female	1.0	0.6666666666666666	0	1	Mix	Yorkshire Terrier	Toy	0	0	Brown
7824	A710825	Teo	2015-08-29 18:48:00	Return_to_owner	Dog	Spayed Female	2 years	Papillon	Tan	1	lateday	5	Female	0.0	2.0	1	0	Simple	Papillon	Toy	0	0	Tan
7825	A700585	Boss	2015-04-21 14:16:00	Return_to_owner	Dog	Intact Male	2 years	Pit Bull Mix	Tan	1	midday	1	Male	1.0	2.0	1	1	Mix	Pit Bull	PitBull	1	0	Tan
7826	A698438	Gidget	2015-03-17 13:38:00	Adoption	Dog	Spayed Female	6 months	Australian Cattle Dog/Alaskan Husky	Yellow	1	midday	1	Female	0.0	0.5	0	0	Multiple	Australian Cattle Dog	Herding	1	0	Yellow
7827	A574858	Hazel	2014-03-26 16:47:00	Return_to_owner	Dog	Spayed Female	4 years	Golden Retriever/Pit Bull	Yellow	1	lateday	2	Female	0.0	4.0	1	0	Multiple	Golden Retriever	Sporting	2	0	Yellow
7828	A671885	Dixie	2014-02-07 14:48:00	Transfer	Dog	Intact Female	2 years	Catahoula Mix	Brown Merle/White	1	midday	4	Female	1.0	2.0	1	1	Mix	Catahoula	Herding	1	1	Brown Merle
7829	A697241	Lily	2015-02-20 14:57:00	Transfer	Dog	Intact Female	4 months	Beagle/Standard Poodle	Black/White	1	midday	4	Female	1.0	0.3333333333333333	0	0	Multiple	Beagle	Hound	0	1	Black
7830	A669011	Nameless	2013-12-12 18:17:00	Transfer	Dog	Intact Female	1 month	Border Collie/Labrador Retriever	Black/White	0	lateday	3	Female	1.0	0.08333333333333333	0	0	Multiple	Border Collie	Herding	1	1	Black
7831	A640810	Betsy	2016-01-20 17:25:00	Return_to_owner	Dog	Spayed Female	8 years	Chihuahua Shorthair/Dachshund	Black/Tan	1	lateday	2	Female	0.0	8.0	2	0	Multiple	Chihuahua Shorthair	Toy	0	1	Black
7832	A717755	Bettie	2016-01-22 12:25:00	Adoption	Dog	Spayed Female	1 year	Australian Cattle Dog Mix	Black/White	1	midday	4	Female	0.0	1.0	0	1	Mix	Australian Cattle Dog	Herding	1	1	Black
7833	A715242	Baxter	2015-11-02 18:47:00	Return_to_owner	Dog	Neutered Male	5 years	Miniature Pinscher Mix	Black/Brown	1	lateday	0	Male	0.0	5.0	1	1	Mix	Miniature Pinscher	Toy	0	1	Black
7834	A693455	Nameless	2014-12-14 09:15:00	Adoption	Dog	Neutered Male	2 years	Mastiff Mix	Tan/Black	0	morning	6	Male	0.0	2.0	1	1	Mix	Mastiff	Working	2	1	Tan
7835	A716517	Nameless	2015-12-02 17:55:00	Return_to_owner	Dog	Neutered Male	10 months	Labrador Retriever Mix	Chocolate	0	lateday	2	Male	0.0	0.8333333333333334	0	1	Mix	Labrador Retriever	Sporting	1	0	Chocolate
7836	A713725	Chop	2015-10-13 17:55:00	Return_to_owner	Dog	Neutered Male	5 months	Rottweiler Mix	Black/Tan	1	lateday	1	Male	0.0	0.4166666666666667	0	1	Mix	Rottweiler	Working	1	1	Black
7837	A699177	Pixie	2015-03-28 18:28:00	Adoption	Dog	Spayed Female	3 years	Rat Terrier Mix	White/Tan	1	lateday	5	Female	0.0	3.0	1	1	Mix	Rat Terrier	Terrier	0	1	White
7838	A715436	Maggie	2015-11-07 19:02:00	Adoption	Dog	Spayed Female	2 months	Labrador Retriever Mix	White/Tan	1	lateday	5	Female	0.0	0.16666666666666666	0	1	Mix	Labrador Retriever	Sporting	1	1	White
7839	A680067	Jerrico	2014-06-21 15:42:00	Adoption	Dog	Neutered Male	3 years	German Shepherd Mix	White	1	midday	5	Male	0.0	3.0	1	1	Mix	German Shepherd	Herding	2	0	White
7840	A700508	Faline	2015-05-03 12:05:00	Transfer	Dog	Intact Female	5 months	Chihuahua Shorthair Mix	Fawn/White	1	midday	6	Female	1.0	0.4166666666666667	0	1	Mix	Chihuahua Shorthair	Toy	0	1	Fawn
7841	A489912	Jiggs	2016-02-10 19:00:00	Adoption	Dog	Neutered Male	10 years	Chihuahua Shorthair Mix	Tan/White	1	lateday	2	Male	0.0	10.0	2	1	Mix	Chihuahua Shorthair	Toy	0	1	Tan
7842	A709874	Nameless	2015-08-18 18:48:00	Adoption	Dog	Neutered Male	1 year	Siberian Husky Mix	Gray/Brown	0	lateday	1	Male	0.0	1.0	0	1	Mix	Siberian Husky	Working	1	1	Gray
7843	A692347	Charger	2014-11-22 12:55:00	Return_to_owner	Dog	Intact Male	2 years	Pit Bull Mix	Blue/White	1	midday	5	Male	1.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	Blue
7844	A693268	Eagle	2015-01-30 19:08:00	Adoption	Dog	Neutered Male	1 month	Beagle/German Shepherd	Brown/Black	1	lateday	4	Male	0.0	0.08333333333333333	0	0	Multiple	Beagle	Hound	0	1	Brown
7845	A699694	Albert	2015-04-08 11:09:00	Transfer	Dog	Neutered Male	10 years	Pug	Black	1	midday	2	Male	0.0	10.0	2	0	Simple	Pug	Toy	0	0	Black
7846	A690910	Chip	2014-11-02 13:29:00	Return_to_owner	Dog	Neutered Male	1 year	Miniature Poodle Mix	Black	1	midday	6	Male	0.0	1.0	0	1	Mix	Miniature Poodle	NonSporting	1	0	Black
7847	A695006	Nameless	2015-01-11 16:54:00	Transfer	Dog	Neutered Male	10 months	Maltese/Miniature Poodle	White/Buff	0	lateday	6	Male	0.0	0.8333333333333334	0	0	Multiple	Maltese	Toy	0	1	White
7848	A711657	Mina	2015-11-15 15:33:00	Adoption	Dog	Spayed Female	3 years	Pit Bull Mix	Black/White	1	midday	6	Female	0.0	3.0	1	1	Mix	Pit Bull	PitBull	1	1	Black
7849	A713022	Nameless	2015-10-07 11:38:00	Transfer	Dog	Intact Male	3 months	Irish Terrier Mix	Red	0	midday	2	Male	1.0	0.25	0	1	Mix	Irish Terrier	Terrier	1	0	Red
7850	A664995	Nameless	2013-10-15 13:29:00	Transfer	Dog	Intact Male	1 weeks	Australian Cattle Dog Mix	Cream/White	0	midday	1	Male	1.0	0.019230769230769232	0	1	Mix	Australian Cattle Dog	Herding	1	1	Cream
7851	A685233	Lil Bit	2014-08-04 17:27:00	Return_to_owner	Dog	Neutered Male	3 years	Miniature Schnauzer/Lhasa Apso	Tan	1	lateday	0	Male	0.0	3.0	1	0	Multiple	Miniature Schnauzer	Terrier	0	0	Tan
7852	A690790	Nameless	2014-10-31 13:31:00	Euthanasia	Dog	Intact Male	3 years	Pit Bull Mix	Blue/White	0	midday	4	Male	1.0	3.0	1	1	Mix	Pit Bull	PitBull	1	1	Blue
7853	A696947	Paris	2015-02-16 12:35:00	Return_to_owner	Dog	Intact Female	8 years	Yorkshire Terrier	Black/Red	1	midday	0	Female	1.0	8.0	2	0	Simple	Yorkshire Terrier	Toy	0	1	Black
7854	A685419	Hallie	2014-08-16 12:06:00	Transfer	Dog	Intact Female	2 years	Chow Chow/Labrador Retriever	Red	1	midday	5	Female	1.0	2.0	1	0	Multiple	Chow Chow	NonSporting	1	0	Red
7855	A687316	Harpo	2014-09-26 11:39:00	Transfer	Dog	Neutered Male	2 years	Pit Bull Mix	Brown/White	1	midday	4	Male	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	Brown
7856	A720585	Dog	2016-02-14 16:56:00	Adoption	Dog	Neutered Male	5 years	Chow Chow Mix	Red	1	lateday	6	Male	0.0	5.0	1	1	Mix	Chow Chow	NonSporting	1	0	Red
7857	A675338	Carlton	2014-04-01 15:58:00	Euthanasia	Dog	Intact Male	8 years	Pit Bull Mix	White/Brown	1	midday	1	Male	1.0	8.0	2	1	Mix	Pit Bull	PitBull	1	1	White
7858	A713460	Nameless	2015-10-11 14:56:00	Transfer	Dog	Intact Male	1 month	German Shepherd Mix	Black/Brown	0	midday	6	Male	1.0	0.08333333333333333	0	1	Mix	German Shepherd	Herding	2	1	Black
7859	A689963	Ollie	2014-10-13 11:11:00	Return_to_owner	Dog	Spayed Female	8 years	Australian Cattle Dog Mix	White/Black	1	midday	0	Female	0.0	8.0	2	1	Mix	Australian Cattle Dog	Herding	1	1	White
7860	A681273	Nameless	2014-06-14 14:07:00	Euthanasia	Dog	Intact Female	2 years	Pit Bull Mix	Brown Brindle	0	midday	5	Female	1.0	2.0	1	1	Mix	Pit Bull	PitBull	1	0	Brown Brindle
7861	A632107	Bootsie	2015-10-27 15:26:00	Return_to_owner	Dog	Spayed Female	5 years	Staffordshire Mix	Blue/White	1	midday	1	Female	0.0	5.0	1	1	Mix	Staffordshire	Terrier	1	1	Blue
7862	A670827	Osita	2014-02-19 13:02:00	Adoption	Dog	Spayed Female	1 year	Chihuahua Shorthair/Jack Russell Terrier	Chocolate/White	1	midday	2	Female	0.0	1.0	0	0	Multiple	Chihuahua Shorthair	Toy	0	1	Chocolate
7863	A674116	Scarlett	2014-03-12 18:32:00	Adoption	Dog	Spayed Female	5 months	Golden Retriever/Labrador Retriever	Red	1	lateday	2	Female	0.0	0.4166666666666667	0	0	Multiple	Golden Retriever	Sporting	2	0	Red
7864	A558438	Sasha	2014-04-09 14:18:00	Return_to_owner	Dog	Spayed Female	5 years	Chinese Sharpei Mix	Tan/White	1	midday	2	Female	0.0	5.0	1	1	Mix	Chinese Sharpei	NonSporting	1	1	Tan
7865	A713453	Nameless	2015-10-12 17:28:00	Adoption	Dog	Neutered Male	2 years	Shih Tzu Mix	White	0	lateday	0	Male	0.0	2.0	1	1	Mix	Shih Tzu	Toy	0	0	White
7866	A692611	Amber	2014-11-30 13:49:00	Adoption	Dog	Spayed Female	1 year	Labrador Retriever/German Shepherd	Tan/White	1	midday	6	Female	0.0	1.0	0	0	Multiple	Labrador Retriever	Sporting	1	1	Tan
7867	A711186	Jody	2015-09-11 15:10:00	Return_to_owner	Dog	Neutered Male	7 years	Rat Terrier/Chihuahua Shorthair	White	1	midday	4	Male	0.0	7.0	2	0	Multiple	Rat Terrier	Terrier	0	0	White
7868	A667083	Double	2014-11-20 11:40:00	Transfer	Dog	Neutered Male	1 year	Pit Bull Mix	Tricolor	1	midday	3	Male	0.0	1.0	0	1	Mix	Pit Bull	PitBull	1	0	Tricolor
7869	A717425	Lauren	2015-12-08 16:10:00	Transfer	Dog	Spayed Female	2 years	Pomeranian Mix	Buff	1	lateday	1	Female	0.0	2.0	1	1	Mix	Pomeranian	Toy	0	0	Buff
7870	A671189	Janie	2014-02-14 16:13:00	Adoption	Dog	Spayed Female	1 month	Australian Cattle Dog Mix	Tricolor	1	lateday	4	Female	0.0	0.08333333333333333	0	1	Mix	Australian Cattle Dog	Herding	1	0	Tricolor
7871	A564767	Diego	2015-11-28 12:44:00	Return_to_owner	Dog	Neutered Male	7 years	Miniature Schnauzer Mix	White	1	midday	5	Male	0.0	7.0	2	1	Mix	Miniature Schnauzer	Terrier	0	0	White
7872	A703522	Bella	2015-06-08 17:03:00	Adoption	Dog	Spayed Female	4 years	Miniature Schnauzer Mix	White	1	lateday	0	Female	0.0	4.0	1	1	Mix	Miniature Schnauzer	Terrier	0	0	White
7873	A668357	Nameless	2013-12-11 18:05:00	Adoption	Dog	Neutered Male	2 years	Norfolk Terrier Mix	White/Red	0	lateday	2	Male	0.0	2.0	1	1	Mix	Norfolk Terrier	Terrier	0	1	White
7874	A698302	Max	2015-04-05 18:02:00	Transfer	Dog	Neutered Male	3 months	Canaan Dog/Redbone Hound	Brown/White	1	lateday	6	Male	0.0	0.25	0	0	Multiple	Canaan Dog	Herding	1	1	Brown
7875	A675086	Yoyo	2014-03-23 13:35:00	Return_to_owner	Dog	Spayed Female	11 years	Toy Poodle Mix	White	1	midday	6	Female	0.0	11.0	2	1	Mix	Toy Poodle	Toy	0	0	White
7876	A636398	Ladybug	2014-03-26 17:33:00	Adoption	Dog	Spayed Female	1 year	Labrador Retriever Mix	Tan	1	lateday	2	Female	0.0	1.0	0	1	Mix	Labrador Retriever	Sporting	1	0	Tan
7877	A696538	Rosie	2015-02-12 18:57:00	Adoption	Dog	Spayed Female	3 months	Australian Cattle Dog Mix	Brown Merle/White	1	lateday	3	Female	0.0	0.25	0	1	Mix	Australian Cattle Dog	Herding	1	1	Brown Merle
7878	A666599	Allaster	2013-11-16 12:27:00	Euthanasia	Dog	Neutered Male	3 years	Pit Bull/English Bulldog	Red/White	1	midday	5	Male	0.0	3.0	1	0	Multiple	Pit Bull	PitBull	1	1	Red
7879	A712400	Maximus	2015-10-19 14:20:00	Adoption	Dog	Neutered Male	2 years	Pit Bull Mix	White/Black	1	midday	0	Male	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	White
7880	A712926	Bella	2015-10-08 16:26:00	Transfer	Dog	Spayed Female	10 months	Rat Terrier Mix	Tricolor	1	lateday	3	Female	0.0	0.8333333333333334	0	1	Mix	Rat Terrier	Terrier	0	0	Tricolor
7881	A697792	Menches	2015-02-28 18:50:00	Return_to_owner	Dog	Spayed Female	2 years	American Bulldog Mix	White/Brown Brindle	1	lateday	5	Female	0.0	2.0	1	1	Mix	American Bulldog	NonSporting	1	1	White
7882	A684505	Rachel	2014-08-09 13:15:00	Adoption	Dog	Spayed Female	10 months	Pug Mix	Sable	1	midday	5	Female	0.0	0.8333333333333334	0	1	Mix	Pug	Toy	0	0	Sable
7883	A671050	Nameless	2014-01-22 15:14:00	Transfer	Dog	Intact Male	3 years	Chihuahua Shorthair Mix	Black/White	0	midday	2	Male	1.0	3.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	Black
7884	A675217	Spots	2014-03-30 17:27:00	Adoption	Dog	Neutered Male	1 year	Chihuahua Shorthair/Italian Greyhound	White/Black	1	lateday	6	Male	0.0	1.0	0	0	Multiple	Chihuahua Shorthair	Toy	0	1	White
7885	A717424	Jordan	2015-12-08 16:10:00	Transfer	Dog	Spayed Female	2 years	Pomeranian Mix	Buff	1	lateday	1	Female	0.0	2.0	1	1	Mix	Pomeranian	Toy	0	0	Buff
7886	A680946	Pinto	2014-08-25 19:16:00	Adoption	Dog	Neutered Male	2 years	Chihuahua Shorthair Mix	White/Black	1	lateday	0	Male	0.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	White
7887	A689507	Tesla	2014-10-12 16:51:00	Adoption	Dog	Spayed Female	1 year	Australian Shepherd Mix	Brown Brindle/White	1	lateday	6	Female	0.0	1.0	0	1	Mix	Australian Shepherd	Herding	1	1	Brown Brindle
7888	A689033	Sabana	2014-10-04 17:22:00	Return_to_owner	Dog	Spayed Female	2 years	German Shepherd Mix	Tricolor	1	lateday	5	Female	0.0	2.0	1	1	Mix	German Shepherd	Herding	2	0	Tricolor
7889	A669973	Charlie	2014-05-23 18:45:00	Adoption	Dog	Neutered Male	6 months	Jack Russell Terrier Mix	White/Brown	1	lateday	4	Male	0.0	0.5	0	1	Mix	Jack Russell Terrier	Terrier	0	1	White
7890	A707288	Texas	2015-07-11 00:00:00	Return_to_owner	Dog	Neutered Male	2 years	Harrier Mix	Black/Tricolor	1	night	5	Male	0.0	2.0	1	1	Mix	Harrier	Hound	1	1	Black
7891	A692924	Tripod	2014-12-27 12:20:00	Adoption	Dog	Neutered Male	4 years	Chihuahua Shorthair Mix	Tan/White	1	midday	5	Male	0.0	4.0	1	1	Mix	Chihuahua Shorthair	Toy	0	1	Tan
7892	A702653	Rocky	2015-06-18 18:14:00	Transfer	Dog	Neutered Male	8 years	Boxer Mix	Brown/White	1	lateday	3	Male	0.0	8.0	2	1	Mix	Boxer	Working	1	1	Brown
7893	A698260	Lebowski	2015-03-24 15:47:00	Adoption	Dog	Neutered Male	2 years	Pit Bull Mix	Blue/White	1	midday	1	Male	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	Blue
7894	A718285	Biscuit	2016-01-02 17:28:00	Return_to_owner	Dog	Neutered Male	3 months	Chihuahua Shorthair Mix	Yellow	1	lateday	5	Male	0.0	0.25	0	1	Mix	Chihuahua Shorthair	Toy	0	0	Yellow
7895	A697651	Negro	2015-03-01 11:41:00	Transfer	Dog	Intact Male	1 year	Pit Bull Mix	Black/White	1	midday	6	Male	1.0	1.0	0	1	Mix	Pit Bull	PitBull	1	1	Black
7896	A680103	Nameless	2014-06-03 12:17:00	Transfer	Dog	Neutered Male	2 years	Chihuahua Shorthair Mix	Buff	0	midday	1	Male	0.0	2.0	1	1	Mix	Chihuahua Shorthair	Toy	0	0	Buff
7897	A686020	Sadie	2014-08-16 12:01:00	Return_to_owner	Dog	Intact Female	8 months	German Shepherd Mix	Black/Brown	1	midday	5	Female	1.0	0.6666666666666666	0	1	Mix	German Shepherd	Herding	2	1	Black
7898	A660851	Cane	2014-02-07 11:54:00	Return_to_owner	Dog	Neutered Male	2 years	American Bulldog Mix	White/Brown	1	midday	4	Male	0.0	2.0	1	1	Mix	American Bulldog	NonSporting	1	1	White
7899	A702228	Lillie	2015-05-11 12:29:00	Return_to_owner	Dog	Intact Female	8 years	German Shepherd/Greyhound	Brown Brindle	1	midday	0	Female	1.0	8.0	2	0	Multiple	German Shepherd	Herding	2	0	Brown Brindle
7900	A704099	Sarah	2015-06-11 16:48:00	Adoption	Dog	Spayed Female	10 months	American Bulldog Mix	White/Brown	1	lateday	3	Female	0.0	0.8333333333333334	0	1	Mix	American Bulldog	NonSporting	1	1	White
7901	A700840	Amarillo	2015-09-11 16:13:00	Transfer	Dog	Neutered Male	2 years	Pit Bull Mix	Yellow Brindle	1	lateday	4	Male	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	0	Yellow Brindle
7902	A688588	Lily	2014-09-22 11:50:00	Return_to_owner	Dog	Spayed Female	2 years	Labrador Retriever Mix	Black/White	1	midday	0	Female	0.0	2.0	1	1	Mix	Labrador Retriever	Sporting	1	1	Black
7903	A719044	Laya	2016-02-10 17:12:00	Adoption	Dog	Spayed Female	5 months	Pug Mix	Buff	1	lateday	2	Female	0.0	0.4166666666666667	0	1	Mix	Pug	Toy	0	0	Buff
7904	A663740	Sally	2013-10-13 15:28:00	Adoption	Dog	Spayed Female	2 years	Anatol Shepherd Mix	Brown/White	1	midday	6	Female	0.0	2.0	1	1	Mix	Anatol Shepherd	Working	2	1	Brown
7905	A701112	Bella	2015-06-26 18:08:00	Adoption	Dog	Spayed Female	4 years	Yorkshire Terrier Mix	Black/Brown	1	lateday	4	Female	0.0	4.0	1	1	Mix	Yorkshire Terrier	Toy	0	1	Black
7906	A686864	Valentine	2014-09-01 18:23:00	Adoption	Dog	Neutered Male	2 months	Pit Bull Mix	White	1	lateday	0	Male	0.0	0.16666666666666666	0	1	Mix	Pit Bull	PitBull	1	0	White
7907	A718215	Mclean	2016-01-02 11:07:00	Return_to_owner	Dog	Neutered Male	10 years	Chihuahua Shorthair/Miniature Pinscher	Tricolor	1	midday	5	Male	0.0	10.0	2	0	Multiple	Chihuahua Shorthair	Toy	0	0	Tricolor
7908	A667043	Lulu	2014-02-02 16:38:00	Adoption	Dog	Spayed Female	2 years	Dachshund/German Pinscher	Red/Black	1	lateday	6	Female	0.0	2.0	1	0	Multiple	Dachshund	Hound	0	1	Red
7909	A699539	Nameless	2015-04-02 18:45:00	Transfer	Dog	Neutered Male	9 years	Chihuahua Shorthair Mix	White/Black	0	lateday	3	Male	0.0	9.0	2	1	Mix	Chihuahua Shorthair	Toy	0	1	White
7910	A674590	Hailey	2014-10-18 18:57:00	Adoption	Dog	Spayed Female	2 years	Rat Terrier Mix	Black/White	1	lateday	5	Female	0.0	2.0	1	1	Mix	Rat Terrier	Terrier	0	1	Black
7911	A673084	Beatrice	2014-04-05 13:59:00	Adoption	Dog	Spayed Female	5 years	Chihuahua Shorthair/Yorkshire Terrier	White/Tan	1	midday	5	Female	0.0	5.0	1	0	Multiple	Chihuahua Shorthair	Toy	0	1	White
7912	A669362	Nameless	2013-12-23 17:49:00	Adoption	Dog	Spayed Female	4 months	Chihuahua Shorthair Mix	Chocolate	0	lateday	0	Female	0.0	0.3333333333333333	0	1	Mix	Chihuahua Shorthair	Toy	0	0	Chocolate
7913	A695474	Minnie	2015-07-14 11:56:00	Adoption	Dog	Spayed Female	10 years	Chihuahua Shorthair Mix	Black/White	1	midday	1	Female	0.0	10.0	2	1	Mix	Chihuahua Shorthair	Toy	0	1	Black
7914	A714274	Star	2015-10-23 14:48:00	Return_to_owner	Dog	Spayed Female	6 years	Yorkshire Terrier Mix	Tan/Black	1	midday	4	Female	0.0	6.0	1	1	Mix	Yorkshire Terrier	Toy	0	1	Tan
7915	A721024	Marley	2016-02-21 17:31:00	Return_to_owner	Dog	Neutered Male	1 year	Pointer Mix	White/Tan	1	lateday	6	Male	0.0	1.0	0	1	Mix	Pointer	Sporting	1	1	White
7916	A705944	Amador	2015-06-24 14:03:00	Transfer	Dog	Neutered Male	1 month	Yorkshire Terrier Mix	Sable	1	midday	2	Male	0.0	0.08333333333333333	0	1	Mix	Yorkshire Terrier	Toy	0	0	Sable
7917	A708382	Kino	2015-08-04 12:15:00	Return_to_owner	Dog	Neutered Male	3 years	Belgian Malinois Mix	Tan/Black	1	midday	1	Male	0.0	3.0	1	1	Mix	Belgian Malinois	Herding	2	1	Tan
7918	A691257	Sadie	2014-11-02 11:42:00	Return_to_owner	Dog	Spayed Female	14 years	Labrador Retriever Mix	Cream	1	midday	6	Female	0.0	14.0	2	1	Mix	Labrador Retriever	Sporting	1	0	Cream
7919	A693912	Shoshes	2014-12-27 17:12:00	Return_to_owner	Dog	Spayed Female	1 year	Chihuahua Longhair Mix	Tan	1	lateday	5	Female	0.0	1.0	0	1	Mix	Chihuahua Longhair	Toy	0	0	Tan
7920	A666874	Brownie	2013-11-08 18:09:00	Return_to_owner	Dog	Spayed Female	3 years	Beagle Mix	White/Tan	1	lateday	4	Female	0.0	3.0	1	1	Mix	Beagle	Hound	0	1	White
7921	A676366	Jackie	2014-04-08 18:20:00	Return_to_owner	Dog	Spayed Female	10 years	Jack Russell Terrier Mix	White/Black	1	lateday	1	Female	0.0	10.0	2	1	Mix	Jack Russell Terrier	Terrier	0	1	White
7922	A677371	Chance	2014-05-04 16:06:00	Adoption	Dog	Neutered Male	7 months	Border Collie/Labrador Retriever	Black/White	1	lateday	6	Male	0.0	0.5833333333333334	0	0	Multiple	Border Collie	Herding	1	1	Black
7923	A707645	Brownie	2015-07-20 16:06:00	Return_to_owner	Dog	Spayed Female	2 years	Pit Bull Mix	Red/White	1	lateday	0	Female	0.0	2.0	1	1	Mix	Pit Bull	PitBull	1	1	Red
7924	A565498	Dukey	2014-03-25 10:43:00	Euthanasia	Dog	Neutered Male	7 years	Rottweiler/Labrador Retriever	Black/Tan	1	morning	1	Male	0.0	7.0	2	0	Multiple	Rottweiler	Working	1	1	Black
7925	A674446	Ranger	2014-04-16 12:31:00	Return_to_owner	Dog	Neutered Male	3 years	Australian Kelpie Mix	Brown/White	1	midday	2	Male	0.0	3.0	1	1	Mix	Australian Kelpie	Working	1	1	Brown
7926	A673361	Tracker	2014-04-06 11:31:00	Return_to_owner	Dog	Neutered Male	12 years	Beagle	Tricolor	1	midday	6	Male	0.0	12.0	2	0	Simple	Beagle	Hound	0	0	Tricolor
7927	A675359	Nameless	2014-03-27 17:41:00	Return_to_owner	Dog	Neutered Male	10 months	Australian Cattle Dog Mix	Black/Tan	0	lateday	3	Male	0.0	0.8333333333333334	0	1	Mix	Australian Cattle Dog	Herding	1	1	Black
7928	A632022	Dolly	2014-02-16 13:46:00	Transfer	Dog	Spayed Female	13 years	Rat Terrier Mix	White/Black	1	midday	6	Female	0.0	13.0	2	1	Mix	Rat Terrier	Terrier	0	1	White
7929	A671475	Mimi	2014-02-02 13:22:00	Transfer	Dog	Spayed Female	6 years	Cairn Terrier Mix	Tan	1	midday	6	Female	0.0	6.0	1	1	Mix	Cairn Terrier	Terrier	0	0	Tan
7930	A697953	Bear	2015-03-30 17:21:00	Adoption	Dog	Neutered Male	3 years	Flat Coat Retriever/Australian Cattle Dog	Black/Brown	1	lateday	0	Male	0.0	3.0	1	0	Multiple	Flat Coat Retriever	Sporting	1	1	Black
7931	A658441	Action	2015-07-21 11:45:00	Transfer	Dog	Intact Male	3 years	Pit Bull Mix	Tan/White	1	midday	1	Male	1.0	3.0	1	1	Mix	Pit Bull	PitBull	1	1	Tan
