"","OutcomeType","HasName","TimeofDay","WeekDay","Sex","IsIntact","AgeinYears","Age","IsMixBreed","MixorMultipleorSimple","Group","Size","IsMixColor"
"7930","Adoption",1,"lateday","Wednesday","Female",0,1,0,0,"Multiple","Working",3,1
"7931","Adoption",1,"midday","Wednesday","Male",0,4,1,1,"Mix","Working",3,1
"7932","Return_to_owner",1,"midday","Wednesday","Male",0,1,0,1,"Mix","Working",3,1
"7933","Adoption",1,"lateday","Tuesday","Male",0,1,0,1,"Mix","Working",3,0
"7934","Return_to_owner",1,"lateday","Wednesday","Male",0,3,1,0,"Multiple","Working",3,1
"7935","Adoption",0,"lateday","Sunday","Female",0,0,0,0,"Multiple","Working",3,1
"7936","Transfer",1,"midday","Wednesday","Male",1,5,1,1,"Mix","Working",3,1
"7937","Adoption",1,"lateday","Thursday","Male",0,2,1,1,"Mix","Working",3,0
"7938","Euthanasia",0,"midday","Saturday","Male",1,5,1,1,"Mix","Working",3,1
"7939","Transfer",1,"lateday","Wednesday","Female",1,0,0,0,"Simple","Working",3,0
"7940","Adoption",1,"lateday","Sunday","Female",0,1,0,0,"Multiple","Working",3,0
"7941","Adoption",1,"midday","Sunday","Female",0,5,1,1,"Mix","Working",3,0
"7942","Transfer",1,"lateday","Monday","Female",0,3,1,1,"Mix","Working",3,0
"7943","Return_to_owner",1,"lateday","Monday","Male",1,4,1,1,"Mix","Working",3,0
"7944","Transfer",1,"lateday","Saturday","Female",0,2,1,0,"Multiple","Working",3,0
"7945","Adoption",1,"lateday","Sunday","Male",0,1,0,1,"Mix","Working",3,0
"7946","Transfer",1,"lateday","Wednesday","Female",0,2,1,1,"Mix","Working",3,0
"7947","Adoption",1,"lateday","Thursday","Female",0,0,0,1,"Mix","Working",3,0
"7948","Adoption",1,"midday","Saturday","Male",0,5,1,1,"Mix","Working",3,0
"7949","Transfer",0,"midday","Saturday","Male",0,5,1,0,"Simple","Working",3,0
"7950","Adoption",1,"lateday","Wednesday","Male",0,0,0,1,"Mix","Working",3,0
"7951","Adoption",1,"lateday","Sunday","Female",0,1,0,1,"Mix","Working",3,1
"7952","Transfer",1,"midday","Friday","Female",1,2,1,1,"Mix","Working",3,0
"7953","Return_to_owner",1,"lateday","Tuesday","Male",0,8,2,0,"Simple","Working",3,0
"7954","Return_to_owner",1,"lateday","Wednesday","Male",1,0,0,1,"Mix","Working",3,1
"7955","Return_to_owner",1,"lateday","Tuesday","Female",0,1,0,1,"Mix","Working",3,0
"7956","Return_to_owner",1,"midday","Tuesday","Male",0,1,0,1,"Mix","Working",3,0
"7957","Return_to_owner",1,"lateday","Wednesday","Female",0,1,0,0,"Multiple","Working",3,0
"7958","Euthanasia",1,"lateday","Monday","Male",0,13,2,1,"Mix","Working",3,0
"7959","Adoption",1,"lateday","Monday","Female",0,1,0,1,"Mix","Working",3,0
"7960","Transfer",0,"midday","Tuesday","Male",1,1,0,1,"Mix","Working",3,0
"7961","Transfer",0,"lateday","Saturday","Male",0,2,1,1,"Mix","Working",3,0
"7962","Adoption",1,"lateday","Monday","Male",0,0,0,0,"Multiple","Working",3,1
"7963","Return_to_owner",1,"lateday","Monday","Female",0,1,0,1,"Mix","Working",3,0
"7964","Return_to_owner",1,"lateday","Wednesday","Female",0,2,1,0,"Multiple","Working",3,0
"7965","Transfer",1,"night","Tuesday","Female",1,2,1,1,"Mix","Working",3,0
"7966","Adoption",1,"lateday","Monday","Female",0,1,0,0,"Multiple","Working",3,1
"7967","Transfer",1,"lateday","Saturday","Male",1,0,0,0,"Simple","Working",3,0
"7968","Adoption",1,"lateday","Monday","Female",0,0,0,0,"Multiple","Working",3,1
"7969","Adoption",1,"lateday","Thursday","Male",0,0,0,0,"Multiple","Working",3,1
"7970","Adoption",1,"midday","Friday","Male",1,0,0,1,"Mix","Working",3,1
"7971","Euthanasia",1,"midday","Wednesday","Male",0,1,0,1,"Mix","Working",3,1
"7972","Transfer",1,"midday","Saturday","Female",1,0,0,1,"Mix","Working",3,0
"7973","Return_to_owner",1,"midday","Monday","Male",0,2,1,1,"Mix","Working",3,0
"7974","Transfer",1,"night","Wednesday","Female",1,0,0,0,"Simple","Working",3,0
"7975","Adoption",1,"lateday","Sunday","Male",0,6,1,1,"Mix","Working",3,0
"7976","Transfer",1,"midday","Friday","Female",0,7,2,0,"Multiple","Working",3,0
"7977","Return_to_owner",1,"lateday","Wednesday","Female",0,1,0,1,"Mix","Working",3,1
"7978","Transfer",1,"midday","Wednesday","Male",0,2,1,1,"Mix","Working",3,1
"7979","Transfer",1,"midday","Friday","Female",1,1,0,0,"Simple","Working",3,0
"7980","Adoption",1,"lateday","Tuesday","Female",0,3,1,1,"Mix","Working",3,0
"7981","Return_to_owner",1,"midday","Friday","Female",1,3,1,1,"Mix","Working",3,1
"7982","Adoption",0,"lateday","Saturday","Female",0,3,1,1,"Mix","Working",3,0
"7983","Return_to_owner",1,"lateday","Sunday","Female",0,1,0,0,"Multiple","Working",3,1
"7984","Transfer",1,"midday","Sunday","Female",0,1,0,1,"Mix","Working",3,0
"7985","Return_to_owner",1,"midday","Sunday","Female",0,3,1,1,"Mix","Working",3,0
"7986","Return_to_owner",1,"lateday","Monday","Male",1,1,0,0,"Multiple","Working",3,1
"7987","Adoption",1,"lateday","Thursday","Male",0,0,0,0,"Multiple","Working",3,1
"7988","Transfer",0,"lateday","Wednesday","Female",1,0,0,1,"Mix","Working",3,0
"7989","Adoption",1,"lateday","Wednesday","Female",0,1,0,1,"Mix","Working",3,0
"7990","Transfer",1,"lateday","Friday","Male",0,5,1,1,"Mix","Working",3,0
"7991","Adoption",1,"lateday","Sunday","Female",0,1,0,1,"Mix","Working",3,1
"7992","Transfer",1,"midday","Friday","Female",0,0,0,1,"Mix","Working",3,0
"7993","Euthanasia",1,"lateday","Thursday","Male",1,2,1,0,"Multiple","Working",3,1
"7994","Return_to_owner",1,"midday","Monday","Female",0,2,1,1,"Mix","Working",3,0
"7995","Transfer",0,"midday","Thursday","Male",0,1,0,1,"Mix","Working",3,0
"7996","Adoption",1,"midday","Monday","Female",0,2,1,1,"Mix","Working",3,0
"7997","Euthanasia",1,"midday","Tuesday","Male",0,5,1,0,"Simple","Working",3,0
"7998","Adoption",1,"lateday","Friday","Male",0,4,1,1,"Mix","Working",3,0
"7999","Adoption",1,"lateday","Monday","Male",0,3,1,0,"Multiple","Working",3,1
"8000","Return_to_owner",1,"lateday","Tuesday","Female",0,1,0,1,"Mix","Working",3,0
"8001","Adoption",1,"lateday","Sunday","Male",0,3,1,1,"Mix","Working",3,0
"8002","Adoption",1,"lateday","Sunday","Female",0,9,2,1,"Mix","Working",3,0
"8003","Adoption",1,"lateday","Tuesday","Male",0,2,1,1,"Mix","Working",3,0
"8004","Return_to_owner",1,"midday","Saturday","Male",0,2,1,0,"Multiple","Working",3,0
"8005","Transfer",0,"midday","Tuesday","Male",1,0,0,0,"Multiple","Working",3,0
"8006","Return_to_owner",1,"midday","Wednesday","Male",0,3,1,1,"Mix","Working",3,1
"8007","Transfer",1,"midday","Thursday","Male",0,1,0,0,"Multiple","Working",3,1
"8008","Transfer",1,"night","Tuesday","Male",0,1,0,0,"Multiple","Working",3,1
"8009","Transfer",1,"midday","Saturday","Female",1,0,0,0,"Multiple","Working",3,0
"8010","Return_to_owner",1,"midday","Friday","Male",1,6,1,1,"Mix","Working",3,1
"8011","Adoption",1,"lateday","Monday","Male",0,2,1,1,"Mix","Working",3,0
"8012","Adoption",1,"lateday","Sunday","Male",0,0,0,1,"Mix","Working",3,0
"8013","Transfer",0,"midday","Sunday","Female",1,0,0,1,"Mix","Working",3,0
"8014","Return_to_owner",1,"lateday","Tuesday","Female",0,16,2,1,"Mix","Working",3,1
"8015","Transfer",1,"midday","Thursday","Female",1,0,0,0,"Simple","Working",3,0
"8016","Adoption",0,"midday","Sunday","Male",0,7,2,1,"Mix","Working",3,1
"8017","Adoption",1,"lateday","Wednesday","Female",0,0,0,0,"Multiple","Working",3,1
"8018","Return_to_owner",1,"lateday","Monday","Female",0,4,1,1,"Mix","Working",3,0
"8019","Transfer",1,"lateday","Saturday","Female",1,0,0,1,"Mix","Working",3,0
"8020","Transfer",0,"midday","Friday","Female",0,0,0,1,"Mix","Working",3,1
"8021","Return_to_owner",1,"midday","Saturday","Male",0,3,1,0,"Multiple","Working",3,1
"8022","Died",1,"lateday","Sunday","Female",1,2,1,1,"Mix","Working",3,1
"8023","Adoption",1,"midday","Sunday","Female",0,1,0,1,"Mix","Working",3,1
"8024","Transfer",1,"lateday","Saturday","Male",1,0,0,0,"Multiple","Working",3,1
"8025","Adoption",1,"lateday","Sunday","Male",0,2,1,1,"Mix","Working",3,1
"8026","Return_to_owner",1,"midday","Wednesday","Male",0,2,1,1,"Mix","Working",3,1
"8027","Adoption",1,"lateday","Tuesday","Male",0,5,1,1,"Mix","Working",3,0
"8028","Adoption",0,"lateday","Wednesday","Male",0,1,0,1,"Mix","Working",3,1
"8029","Transfer",1,"midday","Thursday","Male",0,1,0,1,"Mix","Working",3,1
"8030","Return_to_owner",1,"midday","Saturday","Male",1,8,2,0,"Multiple","Working",3,1
"8031","Adoption",1,"lateday","Sunday","Male",0,3,1,0,"Multiple","Working",3,0
"8032","Transfer",1,"midday","Friday","Male",1,0,0,1,"Mix","Working",3,0
"8033","Adoption",1,"lateday","Sunday","Female",0,6,1,0,"Multiple","Working",3,1
"8034","Adoption",1,"midday","Tuesday","Female",0,0,0,1,"Mix","Working",3,1
"8035","Return_to_owner",1,"midday","Monday","Male",0,1,0,1,"Mix","Working",3,1
"8036","Adoption",1,"lateday","Monday","Male",0,3,1,1,"Mix","Working",3,0
"8037","Transfer",0,"lateday","Friday","Male",0,1,0,1,"Mix","Working",3,0
"8038","Transfer",1,"lateday","Saturday","Male",1,0,0,1,"Mix","Working",3,0
"8039","Return_to_owner",1,"midday","Friday","Male",1,1,0,1,"Mix","Working",3,0
"8040","Transfer",1,"lateday","Thursday","Male",0,3,1,0,"Simple","Working",3,1
"8041","Transfer",1,"midday","Wednesday","Male",0,1,0,0,"Simple","Working",3,0
"8042","Return_to_owner",1,"midday","Thursday","Male",0,10,2,1,"Mix","Working",3,1
"8043","Adoption",1,"lateday","Wednesday","Male",0,7,2,1,"Mix","Working",3,0
"8044","Adoption",1,"lateday","Friday","Male",0,1,0,1,"Mix","Working",3,1
"8045","Return_to_owner",1,"midday","Monday","Female",0,2,1,0,"Simple","Working",3,0
"8046","Return_to_owner",1,"lateday","Wednesday","Female",0,1,0,1,"Mix","Working",3,1
"8047","Return_to_owner",1,"midday","Tuesday","Female",0,3,1,1,"Mix","Working",3,0
"8048","Adoption",1,"lateday","Monday","Male",0,1,0,1,"Mix","Working",3,1
"8049","Transfer",0,"lateday","Sunday","Female",0,1,0,0,"Simple","Working",3,0
"8050","Adoption",1,"midday","Friday","Female",1,0,0,1,"Mix","Working",2,1
"8051","Adoption",1,"lateday","Thursday","Male",1,0,0,1,"Mix","Working",2,1
"8052","Adoption",1,"lateday","Monday","Male",0,2,1,1,"Mix","Working",2,0
"8053","Transfer",1,"midday","Friday","Male",1,3,1,1,"Mix","Working",2,0
"8054","Adoption",1,"lateday","Wednesday","Male",0,3,1,1,"Mix","Hound",3,1
"8055","Adoption",1,"midday","Saturday","Female",0,1,0,1,"Mix","Hound",3,1
"8056","Transfer",1,"lateday","Tuesday","Female",1,4,1,0,"Simple","Hound",3,0
"8057","Adoption",1,"midday","Friday","Male",0,1,0,0,"Multiple","Hound",3,1
"8058","Adoption",1,"midday","Sunday","Female",0,2,1,1,"Mix","Hound",3,0
"8059","Transfer",1,"lateday","Tuesday","Male",1,4,1,0,"Simple","Hound",3,1
"8060","Return_to_owner",1,"lateday","Tuesday","Female",0,1,0,0,"Multiple","Hound",3,0
"8061","Adoption",1,"lateday","Sunday","Female",0,10,2,1,"Mix","Hound",3,1
"8062","Return_to_owner",1,"lateday","Sunday","Female",0,1,0,1,"Mix","Hound",3,1
"8063","Transfer",1,"midday","Tuesday","Male",1,6,1,0,"Simple","Hound",3,1
"8064","Transfer",1,"midday","Friday","Male",1,0,0,0,"Simple","Hound",3,1
"8065","Transfer",1,"lateday","Tuesday","Male",1,4,1,0,"Simple","Hound",3,1
"8066","Return_to_owner",1,"midday","Tuesday","Male",0,3,1,0,"Multiple","Hound",3,1
"8067","Transfer",1,"midday","Friday","Male",1,0,0,0,"Simple","Hound",3,1
"8068","Return_to_owner",1,"midday","Saturday","Female",0,9,2,1,"Mix","Hound",3,1
"8069","Transfer",1,"midday","Tuesday","Female",1,4,1,0,"Simple","Hound",3,1
"8070","Adoption",1,"midday","Friday","Male",1,4,1,1,"Mix","Hound",3,1
"8071","Return_to_owner",1,"midday","Wednesday","Female",0,3,1,1,"Mix","Hound",3,1
"8072","Return_to_owner",1,"lateday","Tuesday","Male",0,3,1,1,"Mix","Hound",1,1
"8073","Transfer",1,"midday","Monday","Male",0,1,0,0,"Simple","Hound",1,0
"8074","Return_to_owner",1,"night","Saturday","Male",0,2,1,1,"Mix","Hound",1,1
"8075","Transfer",1,"midday","Wednesday","Female",0,2,1,1,"Mix","Hound",1,0
"8076","Adoption",1,"lateday","Thursday","Male",0,7,2,0,"Simple","Hound",1,1
"8077","Transfer",0,"midday","Monday","Female",0,1,0,0,"Multiple","Hound",1,1
"8078","Euthanasia",1,"lateday","Sunday","Male",0,12,2,1,"Mix","Hound",1,0
"8079","Return_to_owner",1,"lateday","Monday","Male",0,2,1,1,"Mix","Hound",1,1
"8080","Transfer",1,"lateday","Monday","Female",0,1,0,0,"Multiple","Hound",1,1
"8081","Adoption",1,"morning","Tuesday","Female",0,2,1,1,"Mix","Hound",1,1
"8082","Return_to_owner",1,"lateday","Saturday","Male",0,5,1,0,"Multiple","Hound",1,1
"8083","Transfer",1,"midday","Friday","Male",0,2,1,1,"Mix","Hound",1,1
"8084","Adoption",1,"lateday","Saturday","Male",0,1,0,0,"Multiple","Hound",1,1
"8085","Adoption",1,"lateday","Sunday","Male",0,1,0,1,"Mix","Hound",1,1
"8086","Transfer",1,"lateday","Saturday","Male",0,1,0,1,"Mix","Hound",1,1
"8087","Adoption",1,"midday","Thursday","Male",0,1,0,1,"Mix","Hound",1,1
"8088","Adoption",1,"midday","Thursday","Female",0,3,1,1,"Mix","Hound",1,1
"8089","Adoption",1,"midday","Saturday","Male",0,1,0,1,"Mix","Hound",1,0
"8090","Adoption",1,"midday","Friday","Female",0,6,1,1,"Mix","Hound",1,0
"8091","Adoption",1,"midday","Sunday","Male",0,0,0,1,"Mix","Hound",1,0
"8092","Adoption",1,"lateday","Friday","Female",0,12,2,1,"Mix","Hound",1,0
"8093","Transfer",0,"lateday","Saturday","Male",0,2,1,0,"Simple","Toy",0,1
"8094","Return_to_owner",1,"lateday","Wednesday","Male",0,0,0,1,"Mix","Toy",0,1
"8095","Transfer",1,"midday","Monday","Female",0,2,1,1,"Mix","Toy",0,0
"8096","Adoption",1,"lateday","Thursday","Male",0,1,0,1,"Mix","Toy",0,0
"8097","Transfer",1,"midday","Monday","Female",0,1,0,1,"Mix","Toy",0,1
"8098","Adoption",1,"midday","Sunday","Male",0,1,0,1,"Mix","Toy",0,0
"8099","Adoption",1,"lateday","Friday","Male",0,1,0,1,"Mix","Toy",0,1
"8100","Return_to_owner",0,"midday","Saturday","Male",0,0,0,1,"Mix","Toy",0,1
"8101","Adoption",1,"lateday","Tuesday","Male",0,2,1,1,"Mix","Toy",0,1
"8102","Adoption",1,"lateday","Friday","Male",0,0,0,1,"Mix","Toy",0,0
"8103","Transfer",1,"night","Monday","Female",1,3,1,1,"Mix","Toy",0,1
"8104","Adoption",1,"lateday","Monday","Male",0,2,1,1,"Mix","Working",2,1
"8105","Return_to_owner",1,"lateday","Friday","Male",0,2,1,0,"Multiple","Hound",2,1
"8106","Adoption",1,"lateday","Saturday","Female",0,2,1,1,"Mix","Hound",2,1
"8107","Return_to_owner",1,"midday","Sunday","Female",0,1,0,1,"Mix","Hound",2,0
"8108","Transfer",1,"midday","Monday","Male",1,0,0,0,"Multiple","Sporting",2,1
"8109","Transfer",1,"midday","Monday","Male",1,0,0,0,"Multiple","Sporting",2,1
"8110","Transfer",1,"midday","Monday","Female",1,0,0,0,"Multiple","Sporting",2,1
"8111","Transfer",0,"midday","Wednesday","Male",1,0,0,1,"Mix","Terrier",1,0
"8112","Return_to_owner",1,"midday","Friday","Female",1,14,2,1,"Mix","Terrier",1,0
"8113","Transfer",1,"lateday","Saturday","Female",0,1,0,1,"Mix","Terrier",1,1
"8114","Adoption",1,"lateday","Sunday","Female",0,0,0,1,"Mix","Terrier",1,0
"8115","Adoption",0,"lateday","Tuesday","Female",0,0,0,1,"Mix","Terrier",1,0
"8116","Adoption",1,"midday","Thursday","Female",0,1,0,0,"Multiple","Terrier",1,1
"8117","Adoption",1,"lateday","Tuesday","Male",0,3,1,1,"Mix","Hound",3,0
"8118","Transfer",1,"lateday","Wednesday","Male",0,3,1,0,"Multiple","Hound",3,0
"8119","Return_to_owner",1,"lateday","Thursday","Female",1,6,1,0,"Multiple","Hound",3,1
"8120","Return_to_owner",1,"lateday","Sunday","Male",0,4,1,1,"Mix","Hound",3,1
"8121","Transfer",1,"lateday","Sunday","Male",0,1,0,0,"Multiple","Hound",3,0
"8122","Adoption",1,"midday","Saturday","Female",0,7,2,1,"Mix","Hound",3,0
"8123","Transfer",1,"midday","Monday","Male",0,8,2,0,"Simple","Toy",0,1
"8124","Adoption",0,"lateday","Thursday","Male",0,0,0,1,"Mix","Toy",0,0
"8125","Adoption",1,"midday","Saturday","Female",0,1,0,1,"Mix","Toy",0,1
"8126","Adoption",1,"lateday","Monday","Female",0,0,0,1,"Mix","Toy",0,1
"8127","Return_to_owner",1,"lateday","Sunday","Female",0,3,1,0,"Multiple","Toy",0,1
"8128","Adoption",1,"lateday","Monday","Female",0,4,1,1,"Mix","Toy",0,0
"8129","Transfer",1,"midday","Sunday","Female",0,7,2,1,"Mix","Toy",0,0
"8130","Transfer",1,"midday","Tuesday","Female",1,1,0,1,"Mix","Toy",0,1
"8131","Adoption",1,"midday","Sunday","Male",0,1,0,1,"Mix","Toy",0,0
"8132","Adoption",0,"lateday","Saturday","Female",0,1,0,1,"Mix","Toy",0,0
"8133","Adoption",1,"midday","Saturday","Female",0,2,1,1,"Mix","Toy",0,1
"8134","Adoption",0,"lateday","Friday","Female",0,0,0,1,"Mix","Toy",0,1
"8135","Adoption",1,"lateday","Friday","Female",0,0,0,1,"Mix","Toy",0,1
"8136","Transfer",1,"midday","Sunday","Male",0,9,2,1,"Mix","Toy",0,0
"8137","Return_to_owner",1,"midday","Saturday","Female",0,5,1,0,"Multiple","Toy",0,0
"8138","Adoption",1,"lateday","Wednesday","Male",0,1,0,1,"Mix","Terrier",0,1
"8139","Adoption",0,"lateday","Sunday","Female",0,0,0,1,"Mix","Terrier",0,1
"8140","Return_to_owner",1,"lateday","Saturday","Female",0,7,2,1,"Mix","Terrier",0,1
"8141","Return_to_owner",1,"lateday","Tuesday","Female",0,10,2,1,"Mix","Terrier",0,1
"8142","Adoption",1,"midday","Saturday","Male",0,13,2,1,"Mix","Terrier",0,1
"8143","Adoption",1,"midday","Thursday","Male",0,8,2,1,"Mix","Terrier",0,1
"8144","Adoption",1,"lateday","Saturday","Male",0,1,0,1,"Mix","Terrier",0,0
"8145","Return_to_owner",1,"lateday","Wednesday","Female",0,1,0,0,"Multiple","Terrier",0,1
"8146","Return_to_owner",1,"midday","Saturday","Female",0,2,1,0,"Simple","Terrier",0,0
"8147","Return_to_owner",1,"lateday","Wednesday","Female",0,1,0,1,"Mix","Terrier",0,0
"8148","Return_to_owner",1,"midday","Sunday","Female",0,11,2,1,"Mix","Terrier",0,0
"8149","Transfer",1,"midday","Friday","Male",0,2,1,0,"Multiple","Terrier",0,1
"8150","Return_to_owner",1,"lateday","Tuesday","Male",0,0,0,1,"Mix","Terrier",0,0
"8151","Adoption",1,"midday","Monday","Female",0,1,0,1,"Mix","Terrier",0,1
"8152","Transfer",1,"midday","Friday","Male",0,10,2,1,"Mix","Terrier",0,1
"8153","Adoption",1,"midday","Tuesday","Female",0,2,1,1,"Mix","Terrier",0,1
"8154","Return_to_owner",1,"lateday","Wednesday","Male",0,2,1,0,"Simple","Terrier",0,1
"8155","Adoption",1,"lateday","Tuesday","Female",0,3,1,1,"Mix","Terrier",0,1
"8156","Return_to_owner",1,"midday","Sunday","Female",0,1,0,1,"Mix","Terrier",0,0
"8157","Adoption",1,"midday","Saturday","Female",0,0,0,0,"Multiple","Terrier",0,1
"8158","Return_to_owner",1,"lateday","Wednesday","Male",0,4,1,1,"Mix","Terrier",0,1
"8159","Adoption",1,"lateday","Sunday","Male",0,2,1,0,"Multiple","Terrier",0,1
"8160","Adoption",0,"midday","Thursday","Female",0,1,0,0,"Multiple","Terrier",0,1
"8161","Transfer",0,"lateday","Saturday","Female",1,0,0,1,"Mix","Terrier",0,0
"8162","Adoption",1,"midday","Saturday","Female",0,3,1,0,"Multiple","Terrier",0,0
"8163","Transfer",1,"night","Thursday","Female",0,8,2,0,"Multiple","Terrier",0,1
"8164","Adoption",1,"lateday","Sunday","Male",0,1,0,1,"Mix","Terrier",0,1
"8165","Adoption",1,"midday","Tuesday","Male",0,1,0,1,"Mix","Terrier",0,1
"8166","Transfer",0,"midday","Saturday","Female",1,0,0,1,"Mix","Terrier",0,0
"8167","Adoption",1,"lateday","Friday","Female",0,8,2,1,"Mix","Terrier",0,0
"8168","Adoption",0,"lateday","Sunday","Male",0,5,1,1,"Mix","Terrier",0,1
"8169","Transfer",1,"lateday","Wednesday","Female",1,0,0,1,"Mix","Terrier",0,0
"8170","Adoption",0,"lateday","Monday","Female",0,0,0,1,"Mix","Terrier",0,1
"8171","Return_to_owner",1,"midday","Tuesday","Male",1,1,0,1,"Mix","Terrier",0,1
"8172","Adoption",1,"lateday","Monday","Female",0,0,0,0,"Multiple","Terrier",0,1
"8173","Adoption",1,"lateday","Sunday","Male",0,7,2,0,"Multiple","Terrier",0,1
"8174","Return_to_owner",1,"midday","Sunday","Female",0,4,1,0,"Multiple","Terrier",0,1
"8175","Adoption",1,"midday","Saturday","Female",0,4,1,0,"Multiple","Terrier",0,0
"8176","Adoption",1,"lateday","Friday","Female",0,2,1,0,"Multiple","Terrier",0,0
"8177","Transfer",1,"night","Wednesday","Female",0,1,0,1,"Mix","Terrier",0,1
"8178","Transfer",1,"lateday","Thursday","Female",0,1,0,1,"Mix","Terrier",0,1
"8179","Return_to_owner",1,"midday","Thursday","Male",0,3,1,1,"Mix","Terrier",0,1
"8180","Adoption",1,"lateday","Monday","Female",0,0,0,1,"Mix","Terrier",0,1
"8181","Return_to_owner",1,"midday","Monday","Male",0,0,0,0,"Simple","Terrier",0,1
"8182","Return_to_owner",1,"lateday","Friday","Male",0,1,0,0,"Multiple","Terrier",0,1
"8183","Return_to_owner",1,"midday","Monday","Male",0,4,1,1,"Mix","Terrier",0,1
"8184","Return_to_owner",1,"lateday","Saturday","Female",0,2,1,1,"Mix","Terrier",0,0
"8185","Return_to_owner",1,"lateday","Wednesday","Male",0,10,2,1,"Mix","Terrier",0,1
"8186","Adoption",0,"lateday","Monday","Male",0,0,0,1,"Mix","Terrier",0,1
"8187","Adoption",1,"midday","Thursday","Male",0,0,0,1,"Mix","Terrier",0,1
"8188","Adoption",1,"midday","Saturday","Male",0,1,0,1,"Mix","Terrier",0,1
"8189","Transfer",1,"midday","Thursday","Female",0,2,1,1,"Mix","Terrier",0,1
"8190","Transfer",0,"midday","Friday","Male",1,0,0,1,"Mix","Terrier",0,0
"8191","Adoption",1,"midday","Tuesday","Male",0,0,0,0,"Simple","Terrier",0,1
"8192","Return_to_owner",1,"midday","Thursday","Female",0,6,1,1,"Mix","Terrier",0,0
"8193","Transfer",1,"midday","Saturday","Female",0,2,1,0,"Multiple","Terrier",0,0
"8194","Adoption",0,"midday","Wednesday","Male",1,1,0,1,"Mix","Terrier",0,0
"8195","Transfer",0,"lateday","Saturday","Male",1,0,0,1,"Mix","Terrier",0,0
"8196","Adoption",1,"lateday","Sunday","Male",0,1,0,0,"Multiple","Terrier",0,1
